R:A::C:P,0 3 5,1 2 6,4
0 3 5,0.09841954022988506,0.07183908045977011,0.02514367816091954
1 2 6,0.3125,0.33979885057471265,0.09985632183908046
4,0.021551724137931036,0.01939655172413793,0.011494252873563218
