R:A::C:P,0 2 3 5,1,4 6
0 2 3 5,0.46875,0.4827586206896552,0.46551724137931033
1,0.46875,0.4827586206896552,0.43103448275862066
4 6,0.0625,0.034482758620689655,0.10344827586206896
