R:A::C:P,0 5,1 2 3,4 6
0 5,0.3389830508474576,0.14285714285714285,0.14414414414414414
1 2 3,0.6101694915254238,0.7959183673469388,0.7207207207207207
4 6,0.05084745762711865,0.061224489795918366,0.13513513513513514
