R:A::C:P,0,1 3 6,2 4 5
0,0.07446808510638298,0.0425531914893617,0.0425531914893617
1 3 6,0.13031914893617022,0.22074468085106383,0.19148936170212766
2 4 5,0.0425531914893617,0.1356382978723404,0.1196808510638298
