R:A::C:P,0,1 3 6,2 4 5
0,0.3010752688172043,0.10666666666666667,0.12030075187969924
1 3 6,0.5268817204301075,0.5533333333333333,0.5413533834586466
2 4 5,0.17204301075268819,0.34,0.3383458646616541
