R:A::C:P,0 4,1 2,3,5,6
0 4,0.04454022988505747,0.033764367816091954,0.011494252873563218,0.010057471264367816,0.005747126436781609
1 2,0.15445402298850575,0.16594827586206898,0.05244252873563218,0.042385057471264365,0.05603448275862069
3,0.022988505747126436,0.01867816091954023,0.010775862068965518,0.011494252873563218,0.009339080459770116
5,0.022270114942528736,0.015804597701149427,0.013649425287356323,0.009339080459770116,0.007902298850574713
6,0.07471264367816093,0.05459770114942529,0.039511494252873564,0.04885057471264368,0.06321839080459771
