R:A::C:P,0 3 6,1,2,4 5
0 3 6,0.41201716738197425,0.1630901287553648,0.11587982832618025,0.3090128755364807
1,0.45,0.25,0.125,0.175
2,0.3488372093023256,0.18023255813953487,0.1744186046511628,0.29651162790697677
4 5,0.3958333333333333,0.08333333333333333,0.14583333333333334,0.375
