R:A::C:P,0 1,2 4,3,5 6
0 1,0.504424778761062,0.2345132743362832,0.08849557522123894,0.17256637168141592
2 4,0.30526315789473685,0.3473684210526316,0.09473684210526316,0.25263157894736843
3,0.09090909090909091,0.5,0.13636363636363635,0.2727272727272727
5 6,0.21212121212121213,0.3333333333333333,0.15151515151515152,0.30303030303030304
