R:A::C:P,0 1,2 3 6,4 5
0 1,0.1752873563218391,0.08979885057471264,0.0617816091954023
2 3 6,0.14511494252873564,0.2471264367816092,0.15948275862068967
4 5,0.03017241379310345,0.05387931034482758,0.03735632183908046
