R:A::C:P,0 5 6,1 4,2 3
0 5 6,0.45819935691318325,0.33490566037735847,0.3872832369942196
1 4,0.28938906752411575,0.4056603773584906,0.2947976878612717
2 3,0.25241157556270094,0.25943396226415094,0.3179190751445087
