R:A::C:P,0,1 4,2 6,3 5
0,0.4666666666666667,0.25,0.15,0.13333333333333333
1 4,0.2722222222222222,0.3277777777777778,0.2777777777777778,0.12222222222222222
2 6,0.1134020618556701,0.36082474226804123,0.3402061855670103,0.18556701030927836
3 5,0.1282051282051282,0.1794871794871795,0.3333333333333333,0.358974358974359
