R:A::C:P,0,1 4,2 3 6,5
0,0.12598425196850394,0.0589622641509434,0.022058823529411766,0.029411764705882353
1 4,0.3937007874015748,0.4056603773584906,0.27205882352941174,0.2
2 3 6,0.41338582677165353,0.4740566037735849,0.6323529411764706,0.6941176470588235
5,0.06692913385826772,0.06132075471698113,0.07352941176470588,0.07647058823529412
