R:A::C:P,0,1 4,2 3 6,5
0,0.022988505747126436,0.017959770114942528,0.008620689655172414,0.0035919540229885057
1 4,0.07183908045977011,0.1235632183908046,0.10632183908045977,0.02442528735632184
2 3 6,0.07543103448275862,0.14439655172413793,0.2471264367816092,0.08477011494252873
5,0.01221264367816092,0.01867816091954023,0.028735632183908046,0.009339080459770116
