R:A::C:P,0 4,1 6,2,3 5
0 4,0.4217687074829932,0.21768707482993196,0.1564625850340136,0.20408163265306123
1 6,0.31865284974093266,0.3432642487046632,0.10233160621761658,0.23575129533678757
2,0.26545454545454544,0.32,0.14909090909090908,0.26545454545454544
3 5,0.3181818181818182,0.23737373737373738,0.12626262626262627,0.3181818181818182
