R:A::C:P,0 4,1 6,2,3 5
0 4,0.13963963963963963,0.07407407407407407,0.13690476190476192,0.08620689655172414
1 6,0.5540540540540541,0.6134259259259259,0.47023809523809523,0.5229885057471264
2,0.16441441441441443,0.2037037037037037,0.24404761904761904,0.20977011494252873
3 5,0.14189189189189189,0.1087962962962963,0.1488095238095238,0.1810344827586207
