R:A::C:P,0 4,1 6,2,3 5
0 4,0.04454022988505747,0.022988505747126436,0.016522988505747127,0.021551724137931036
1 6,0.17672413793103448,0.1903735632183908,0.05675287356321839,0.1307471264367816
2,0.05244252873563218,0.06321839080459771,0.029454022988505746,0.05244252873563218
3 5,0.04525862068965517,0.033764367816091954,0.017959770114942528,0.04525862068965517
