R:A::C:P,0 1 5 6,2 4,3
0 1 5 6,0.8095238095238095,0.6136363636363636,0.5161290322580645
2 4,0.17857142857142858,0.29545454545454547,0.41935483870967744
3,0.011904761904761904,0.09090909090909091,0.06451612903225806
