R:A::C:P,0 1 5 6,2 4,3
0 1 5 6,0.6126126126126126,0.24324324324324326,0.14414414414414414
2 4,0.36585365853658536,0.3170731707317073,0.3170731707317073
3,0.14285714285714285,0.5714285714285714,0.2857142857142857
