R:A::C:P,0,1 3,2 4 5 6
0,0.10317460317460317,0.05555555555555555,0.05555555555555555
1 3,0.1111111111111111,0.23809523809523808,0.15873015873015872
2 4 5 6,0.047619047619047616,0.0873015873015873,0.14285714285714285
