R:A::C:P,0 2,1 3,4,5,6
0 2,0.33884297520661155,0.30165289256198347,0.3490566037735849,0.3431372549019608,0.20224719101123595
1 3,0.4462809917355372,0.48760330578512395,0.27358490566037735,0.3333333333333333,0.4606741573033708
4,0.06611570247933884,0.02066115702479339,0.0660377358490566,0.0784313725490196,0.033707865168539325
5,0.049586776859504134,0.05785123966942149,0.08490566037735849,0.11764705882352941,0.11235955056179775
6,0.09917355371900827,0.1322314049586777,0.22641509433962265,0.12745098039215685,0.19101123595505617
