R:A::C:P,0 1 3 5,2,4 6
0 1 3 5,0.7051671732522796,0.648936170212766,0.5922330097087378
2,0.20364741641337386,0.2553191489361702,0.1941747572815534
4 6,0.0911854103343465,0.09574468085106383,0.21359223300970873
