R:A::C:P,0,1 2 3 5,4 6
0,0.5,0.30952380952380953,0.19047619047619047
1 2 3 5,0.22340425531914893,0.5425531914893617,0.23404255319148937
4 6,0.11764705882352941,0.5294117647058824,0.35294117647058826
