R:A::C:P,0,1,2 6,3 4 5
0,0.053231939163498096,0.022813688212927757,0.022813688212927757,0.030418250950570342
1,0.12737642585551331,0.0817490494296578,0.09695817490494296,0.12357414448669202
2 6,0.043726235741444866,0.045627376425855515,0.08745247148288973,0.10456273764258556
3 4 5,0.022813688212927757,0.013307984790874524,0.057034220532319393,0.06653992395437262
