R:A::C:P,0,1 3 6,2 5,4
0,0.07446808510638298,0.0425531914893617,0.023936170212765957,0.018617021276595744
1 3 6,0.13031914893617022,0.22074468085106383,0.10904255319148937,0.08244680851063829
2 5,0.03723404255319149,0.1276595744680851,0.06382978723404255,0.031914893617021274
4,0.005319148936170213,0.007978723404255319,0.005319148936170213,0.018617021276595744
