R:A::C:P,0 6,1 2,3 5,4
0 6,0.12284482758620689,0.07327586206896551,0.09410919540229885,0.04382183908045977
1 2,0.15014367816091953,0.16594827586206898,0.09482758620689655,0.0603448275862069
3 5,0.041666666666666664,0.034482758620689655,0.04525862068965517,0.020833333333333332
4,0.010057471264367816,0.015086206896551725,0.015804597701149427,0.011494252873563218
