R:A::C:P,0 2,1 4 6,3,5
0 2,0.3853211009174312,0.42528735632183906,0.3142857142857143,0.375
1 4 6,0.5412844036697247,0.5287356321839081,0.5142857142857142,0.5
3,0.027522935779816515,0.034482758620689655,0.11428571428571428,0.125
5,0.045871559633027525,0.011494252873563218,0.05714285714285714,0.0
