R:A::C:P,0 6,1,2,3,4 5
0 6,0.4605263157894737,0.13157894736842105,0.09210526315789473,0.05263157894736842,0.2631578947368421
1,0.43373493975903615,0.18674698795180722,0.12650602409638553,0.10240963855421686,0.15060240963855423
2,0.32098765432098764,0.20987654320987653,0.16049382716049382,0.09876543209876543,0.20987654320987653
3,0.13636363636363635,0.045454545454545456,0.2727272727272727,0.13636363636363635,0.4090909090909091
4 5,0.3548387096774194,0.0,0.12903225806451613,0.16129032258064516,0.3548387096774194
