R:A::C:P,0 5,1,2 3,4 6
0 5,0.5194805194805194,0.1038961038961039,0.16883116883116883,0.2077922077922078
1,0.3072289156626506,0.18674698795180722,0.2289156626506024,0.27710843373493976
2 3,0.20388349514563106,0.17475728155339806,0.2912621359223301,0.3300970873786408
4 6,0.2,0.06666666666666667,0.23333333333333334,0.5
