R:A::C:P,0 1,2 4,3,5 6
0 1,0.5523809523809524,0.24761904761904763,0.13333333333333333,0.06666666666666667
2 4,0.21951219512195122,0.3170731707317073,0.3170731707317073,0.14634146341463414
3,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0
5 6,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666
