R:A::C:P,0 1,2,3,4 5 6
0 1,0.5523809523809524,0.12380952380952381,0.13333333333333333,0.19047619047619047
2,0.23529411764705882,0.23529411764705882,0.3235294117647059,0.20588235294117646
3,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857
4 5 6,0.23076923076923078,0.15384615384615385,0.3076923076923077,0.3076923076923077
