R:A::C:P,0 4,1 3 6,2 5
0 4,0.29333333333333333,0.12666666666666668,0.14473684210526316
1 3 6,0.5333333333333333,0.5533333333333333,0.5394736842105263
2 5,0.17333333333333334,0.32,0.3157894736842105
