R:A::C:P,0,1 4,2 3,5 6
0,0.3939393939393939,0.24444444444444444,0.02702702702702703,0.18181818181818182
1 4,0.45454545454545453,0.6,0.43243243243243246,0.45454545454545453
2 3,0.12121212121212122,0.15555555555555556,0.4594594594594595,0.36363636363636365
5 6,0.030303030303030304,0.0,0.08108108108108109,0.0
