R:A::C:P,0,1 3 4,2,5 6
0,0.43243243243243246,0.3783783783783784,0.0945945945945946,0.0945945945945946
1 3 4,0.210431654676259,0.4676258992805755,0.12589928057553956,0.1960431654676259
2,0.14181818181818182,0.44727272727272727,0.14909090909090908,0.26181818181818184
5 6,0.13552361396303902,0.3921971252566735,0.1026694045174538,0.36960985626283366
