R:A::C:P,0,1 3 4,2,5 6
0,0.12598425196850394,0.046511627906976744,0.041666666666666664,0.019021739130434784
1 3 4,0.46062992125984253,0.4318936877076412,0.4166666666666667,0.296195652173913
2,0.15354330708661418,0.20431893687707642,0.24404761904761904,0.1956521739130435
5 6,0.25984251968503935,0.31727574750830567,0.2976190476190476,0.4891304347826087
