R:A::C:P,0 3,1 5,2 6,4
0 3,0.21875,0.19708029197080293,0.18705035971223022,0.1206896551724138
1 5,0.515625,0.46715328467153283,0.4028776978417266,0.5689655172413793
2 6,0.24479166666666666,0.27007299270072993,0.33093525179856115,0.3103448275862069
4,0.020833333333333332,0.06569343065693431,0.07913669064748201,0.0
