R:A::C:P,0 2,1 6,3,4,5
0 2,0.441340782122905,0.24581005586592178,0.15083798882681565,0.08379888268156424,0.0782122905027933
1 6,0.4448669201520912,0.2509505703422053,0.08365019011406843,0.13307984790874525,0.08745247148288973
3,0.35294117647058826,0.23529411764705882,0.14705882352941177,0.058823529411764705,0.20588235294117646
4,0.3333333333333333,0.3333333333333333,0.041666666666666664,0.0,0.2916666666666667
5,0.3076923076923077,0.19230769230769232,0.2692307692307692,0.23076923076923078,0.0
