R:A::C:P,0 5,1,2 3 4,6
0 5,0.2154696132596685,0.16279069767441862,0.16822429906542055,0.1111111111111111
1,0.47513812154696133,0.5,0.40186915887850466,0.24444444444444444
2 3 4,0.2541436464088398,0.29069767441860467,0.3598130841121495,0.4666666666666667
6,0.055248618784530384,0.046511627906976744,0.07009345794392523,0.17777777777777778
