R:A::C:P,0,1,2 5,3 4 6
0,0.4117647058823529,0.17647058823529413,0.22058823529411764,0.19117647058823528
1,0.29646017699115046,0.1902654867256637,0.2610619469026549,0.252212389380531
2 5,0.1678832116788321,0.16058394160583941,0.25547445255474455,0.41605839416058393
3 4 6,0.12631578947368421,0.09473684210526316,0.37894736842105264,0.4
