R:A::C:P,0,1,2 5,3 4 6
0,0.2153846153846154,0.13953488372093023,0.10344827586206896,0.07878787878787878
1,0.5153846153846153,0.5,0.4068965517241379,0.34545454545454546
2 5,0.17692307692307693,0.2558139534883721,0.2413793103448276,0.34545454545454546
3 4 6,0.09230769230769231,0.10465116279069768,0.2482758620689655,0.23030303030303031
