R:A::C:P,0 1,2,3 5,4 6
0 1,0.5865724381625441,0.3867924528301887,0.3604060913705584,0.38461538461538464
2,0.19081272084805653,0.2830188679245283,0.25380710659898476,0.19487179487179487
3 5,0.09187279151943463,0.1320754716981132,0.18274111675126903,0.15897435897435896
4 6,0.13074204946996468,0.19811320754716982,0.20304568527918782,0.26153846153846155
