R:A::C:P,0,1 3,2 4 5 6
0,0.08502024291497975,0.032388663967611336,0.05263157894736842
1 3,0.13360323886639677,0.12955465587044535,0.24696356275303644
2 4 5 6,0.044534412955465584,0.09716599190283401,0.17813765182186234
