R:A::C:P,0,1 3,2 4 5 6
0,0.3230769230769231,0.125,0.11016949152542373
1 3,0.5076923076923077,0.5,0.5169491525423728
2 4 5 6,0.16923076923076924,0.375,0.3728813559322034
