R:A::C:P,0 3 4,1,2 5 6
0 3 4,0.47530864197530864,0.13580246913580246,0.3888888888888889
1,0.40714285714285714,0.25,0.34285714285714286
2 5 6,0.4306784660766962,0.16224188790560473,0.40707964601769914
