R:A::C:P,0 2,1,3 4,5 6
0 2,0.3346938775510204,0.17959183673469387,0.2693877551020408,0.2163265306122449
1,0.3392857142857143,0.25,0.19285714285714287,0.21785714285714286
3 4,0.3258426966292135,0.10112359550561797,0.29213483146067415,0.2808988764044944
5 6,0.2155688622754491,0.1437125748502994,0.32934131736526945,0.31137724550898205
