R:A::C:P,0 6,1 3,2 4 5
0 6,0.10317460317460317,0.06349206349206349,0.05555555555555555
1 3,0.11904761904761904,0.23809523809523808,0.15079365079365079
2 4 5,0.05555555555555555,0.07936507936507936,0.1349206349206349
