R:A::C:P,0 3,1,2,4 6,5
0 3,0.3806818181818182,0.17045454545454544,0.125,0.20454545454545456,0.11931818181818182
1,0.33070866141732286,0.2650918635170604,0.10236220472440945,0.23622047244094488,0.06561679790026247
2,0.28363636363636363,0.18181818181818182,0.14909090909090908,0.26181818181818184,0.12363636363636364
4 6,0.26939655172413796,0.08836206896551724,0.1206896551724138,0.35560344827586204,0.16594827586206898
5,0.375,0.125,0.10416666666666667,0.2604166666666667,0.13541666666666666
