R:A::C:P,0 3,1,2,4 6,5
0 3,0.048132183908045974,0.021551724137931036,0.015804597701149427,0.02586206896551724,0.015086206896551725
1,0.09051724137931035,0.07255747126436782,0.028017241379310345,0.06465517241379311,0.017959770114942528
2,0.05603448275862069,0.035919540229885055,0.029454022988505746,0.05172413793103448,0.02442528735632184
4 6,0.08979885057471264,0.029454022988505746,0.040229885057471264,0.11853448275862069,0.05531609195402299
5,0.02586206896551724,0.008620689655172414,0.007183908045977011,0.017959770114942528,0.009339080459770116
