R:A::C:P,0 3,1,2,4 6,5
0 3,0.1550925925925926,0.1282051282051282,0.13095238095238096,0.09278350515463918,0.12352941176470589
1,0.2916666666666667,0.43162393162393164,0.23214285714285715,0.23195876288659795,0.14705882352941177
2,0.18055555555555555,0.21367521367521367,0.24404761904761904,0.18556701030927836,0.2
4 6,0.28935185185185186,0.1752136752136752,0.3333333333333333,0.4252577319587629,0.45294117647058824
5,0.08333333333333333,0.05128205128205128,0.05952380952380952,0.06443298969072164,0.07647058823529412
