R:A::C:P,0 4,1,2 3,5,6
0 4,0.13963963963963963,0.10256410256410256,0.11271676300578035,0.08235294117647059,0.04040404040404041
1,0.31981981981981983,0.43162393162393164,0.21098265895953758,0.14705882352941177,0.20202020202020202
2 3,0.23648648648648649,0.2606837606837607,0.3179190751445087,0.29411764705882354,0.25757575757575757
5,0.06981981981981981,0.05128205128205128,0.0838150289017341,0.07647058823529412,0.05555555555555555
6,0.23423423423423423,0.15384615384615385,0.2745664739884393,0.4,0.4444444444444444
