R:A::C:P,0 4,1,2 3,5,6
0 4,0.4217687074829932,0.16326530612244897,0.2653061224489796,0.09523809523809523,0.05442176870748299
1,0.37270341207349084,0.2650918635170604,0.19160104986876642,0.06561679790026247,0.10498687664041995
2 3,0.27851458885941643,0.16180371352785147,0.2917771883289125,0.13262599469496023,0.13527851458885942
5,0.3229166666666667,0.125,0.3020833333333333,0.13541666666666666,0.11458333333333333
6,0.2659846547314578,0.09207161125319693,0.24296675191815856,0.17391304347826086,0.22506393861892582
