R:A::C:P,0 4,1,2 3,5,6
0 4,0.04454022988505747,0.017241379310344827,0.028017241379310345,0.010057471264367816,0.005747126436781609
1,0.10201149425287356,0.07255747126436782,0.05244252873563218,0.017959770114942528,0.028735632183908046
2 3,0.07543103448275862,0.04382183908045977,0.07902298850574713,0.035919540229885055,0.036637931034482756
5,0.022270114942528736,0.008620689655172414,0.020833333333333332,0.009339080459770116,0.007902298850574713
6,0.07471264367816093,0.02586206896551724,0.06824712643678162,0.04885057471264368,0.06321839080459771
