R:A::C:P,0 3 5,1 2 6,4
0 3 5,0.5234375,0.375,0.1015625
1 2 6,0.4411764705882353,0.4385026737967914,0.12032085561497326
4,0.4583333333333333,0.5416666666666666,0.0
