R:A::C:P,0,1,2 3 4,5 6
0,0.48148148148148145,0.25925925925925924,0.18518518518518517,0.07407407407407407
1,0.23728813559322035,0.3728813559322034,0.3220338983050847,0.06779661016949153
2 3 4,0.1388888888888889,0.1111111111111111,0.6111111111111112,0.1388888888888889
5 6,0.25,0.0,0.75,0.0
