R:A::C:P,0 2 3 5,1,4 6
0 2 3 5,0.5880681818181818,0.16761363636363635,0.24431818181818182
1,0.5428571428571428,0.25,0.20714285714285716
4 6,0.5369127516778524,0.12080536912751678,0.3422818791946309
