R:A::C:P,0 5,1 6,2,3 4
0 5,0.5194805194805194,0.2077922077922078,0.07792207792207792,0.19480519480519481
1 6,0.3021978021978022,0.3241758241758242,0.13186813186813187,0.24175824175824176
2,0.19753086419753085,0.4074074074074074,0.16049382716049382,0.2345679012345679
3 4,0.19444444444444445,0.1388888888888889,0.2222222222222222,0.4444444444444444
