R:A::C:P,0 2 3 4,1 5,6
0 2 3 4,0.47126436781609193,0.4888888888888889,0.5357142857142857
1 5,0.5057471264367817,0.4666666666666667,0.4642857142857143
6,0.022988505747126436,0.044444444444444446,0.0
