R:A::C:P,0 2 4,1,3 6,5
0 2 4,0.24696356275303644,0.05263157894736842,0.10931174089068826,0.024291497975708502
1,0.27530364372469635,0.05668016194331984,0.10121457489878542,0.02834008097165992
3 6,0.020242914979757085,0.008097165991902834,0.032388663967611336,0.012145748987854251
5,0.020242914979757085,0.0,0.012145748987854251,0.0
