R:A::C:P,0 3 6,1,2,4 5
0 3 6,0.43492063492063493,0.28205128205128205,0.36904761904761907,0.4583333333333333
1,0.2634920634920635,0.43162393162393164,0.23214285714285715,0.20833333333333334
2,0.18412698412698414,0.21367521367521367,0.24404761904761904,0.18888888888888888
4 5,0.11746031746031746,0.07264957264957266,0.15476190476190477,0.14444444444444443
