R:A::C:P,0 3 6,1,2,4 5
0 3 6,0.48324514991181655,0.1164021164021164,0.10934744268077601,0.291005291005291
1,0.4356955380577428,0.2650918635170604,0.10236220472440945,0.1968503937007874
2,0.4218181818181818,0.18181818181818182,0.14909090909090908,0.24727272727272728
4 5,0.4378698224852071,0.10059171597633136,0.15384615384615385,0.3076923076923077
