R:A::C:P,0,1 2,3 6,4 5
0,0.43243243243243246,0.35135135135135137,0.06756756756756757,0.14864864864864866
1 2,0.19969512195121952,0.3521341463414634,0.2301829268292683,0.21798780487804878
3 6,0.13387423935091278,0.20689655172413793,0.34685598377281945,0.31237322515212984
4 5,0.14792899408284024,0.25443786982248523,0.28994082840236685,0.3076923076923077
