R:A::C:P,0,1 2,3 6,4 5
0,0.12598425196850394,0.06467661691542288,0.013297872340425532,0.030555555555555555
1 2,0.515748031496063,0.5746268656716418,0.4015957446808511,0.3972222222222222
3 6,0.25984251968503935,0.2537313432835821,0.45478723404255317,0.42777777777777776
4 5,0.0984251968503937,0.10696517412935323,0.13031914893617022,0.14444444444444443
