R:A::C:P,0,1 2,3 6,4 5
0,0.022988505747126436,0.01867816091954023,0.0035919540229885057,0.007902298850574713
1 2,0.09410919540229885,0.16594827586206898,0.10847701149425287,0.10272988505747127
3 6,0.04741379310344827,0.07327586206896551,0.12284482758620689,0.11063218390804598
4 5,0.017959770114942528,0.03089080459770115,0.035201149425287355,0.03735632183908046
