R:A::C:P,0,1 6,2,3 4,5
0,0.07446808510638298,0.034574468085106384,0.010638297872340425,0.026595744680851064,0.013297872340425532
1 6,0.1276595744680851,0.15691489361702127,0.06382978723404255,0.11702127659574468,0.018617021276595744
2,0.026595744680851064,0.08776595744680851,0.034574468085106384,0.05053191489361702,0.015957446808510637
3 4,0.007978723404255319,0.013297872340425532,0.02127659574468085,0.0425531914893617,0.010638297872340425
5,0.010638297872340425,0.007978723404255319,0.005319148936170213,0.013297872340425532,0.007978723404255319
