R:A::C:P,0,1 6,2,3 4,5
0,0.3010752688172043,0.11504424778761062,0.0784313725490196,0.10638297872340426,0.2
1 6,0.5161290322580645,0.5221238938053098,0.47058823529411764,0.46808510638297873,0.28
2,0.10752688172043011,0.2920353982300885,0.2549019607843137,0.20212765957446807,0.24
3 4,0.03225806451612903,0.04424778761061947,0.1568627450980392,0.1702127659574468,0.16
5,0.043010752688172046,0.02654867256637168,0.0392156862745098,0.05319148936170213,0.12
